"LATITUDE","LONGITUDE","INTENS","SLOPE","ERROR","LOCATION","DATETIME","HOUR","MINUTE","SECOND","MINISECOND","PROVINCE","DISTRICT","COUNTRY","INPUTTIME","PROCESSFLAG","USEDIDS","CG_IC","HEIGHT"
"40.639","116.472","-6.829","-2.0","0.0","ThreeMIX","2015/6/16 12:22:55","12","22","55","9396260","北京市","北京市县","延庆县","2015/6/16 12:22:33","1","1,118,4","CG","0.000"
"40.959","116.614","8.808","2.8","100.8","FourOPT","2015/6/16 12:23:44","12","23","44","3953294","北京市","北京市县","怀柔区","2015/6/16 12:23:22","1","4,1,118,60,117","IC","2.339"
"40.844","116.649","8.430","2.5","100.9","FourOPT","2015/6/16 13:05:06","13","5","6","3024871","北京市","北京市县","怀柔区","2015/6/16 13:04:44","1","4,1,118,117","IC","2.836"
"40.448","116.242","-8.452","-3.2","69.9","FourOPT","2015/6/16 13:23:40","13","23","40","9833252","北京市","北京市县","延庆县","2015/6/16 13:23:18","1","118,4,2,1","IC","2.332"
"40.559","116.588","-10.718","-5.3","0.0","ThreeMIX","2015/6/16 13:23:53","13","23","53","3530327","北京市","北京市县","怀柔区","2015/6/16 13:23:29","1","118,4,117","CG","0.000"
"39.889","115.621","-70.150","-34.5","70.1","FourOPT","2015/6/16 11:55:31","11","55","31","7651439","北京市","北京市县","门头沟区","2015/6/16 11:55:08","1","4,60,117,0,2","IC","4.874"
"40.613","116.514","-19.119","-3.8","101.1","FourOPT","2015/6/16 12:24:38","12","24","38","7322761","北京市","北京市县","延庆县","2015/6/16 12:24:14","1","118,0,117,60","CG","0.000"
"40.616","116.452","-14.544","-5.5","101.1","FourOPT","2015/6/16 12:24:38","12","24","38","8172224","北京市","北京市县","延庆县","2015/6/16 12:24:15","1","1,118,4,0,117","IC","3.363"
"40.117","115.911","-9.361","-2.3","0.0","ThreeMIX","2015/6/16 13:06:23","13","6","23","4256983","北京市","北京市县","门头沟区","2015/6/16 13:05:59","1","118,2,4","CG","0.000"
"40.121","115.911","-12.058","-2.5","101.7","FourOPT","2015/6/16 13:06:23","13","6","23","4668895","北京市","北京市县","门头沟区","2015/6/16 13:05:59","1","118,2,4,1","IC","2.793"
"40.121","115.912","-11.392","-4.4","70.0","FourOPT","2015/6/16 13:07:00","13","7","0","545589","北京市","北京市县","门头沟区","2015/6/16 13:06:36","1","118,2,4,1","IC","2.320"
"40.039","115.487","-8.230","-3.3","0.0","ThreeMIX","2015/6/16 12:49:51","12","49","51","8901879","北京市","北京市县","门头沟区","2015/6/16 12:49:29","1","4,118,0","IC","0.000"
"40.003","115.538","5.302","3.4","0.0","TwoMIX","2015/6/16 13:26:48","13","26","48","490502","北京市","北京市县","门头沟区","2015/6/16 13:26:24","1","2,118","CG","0.000"
"39.977","115.568","9.990","2.9","101.8","FourOPT","2015/6/16 13:26:48","13","26","48","710469","北京市","北京市县","门头沟区","2015/6/16 13:26:24","1","2,0,1,4","IC","2.525"
"40.943","116.516","-8.722","-2.7","0.0","TwoMIX","2015/6/16 13:26:57","13","26","57","9988300","北京市","北京市县","怀柔区","2015/6/16 13:26:36","1","1,118","CG","0.000"
"40.247","116.347","9.313","2.0","119.1","FourOPT","2015/6/16 1:02:16","1","2","16","846977","北京市","北京市县","昌平区","2015/6/16 1:01:54","1","118,2,4,0,1","IC","3.554"
"40.238","116.382","10.216","1.6","70.0","FourOPT","2015/6/16 1:02:16","1","2","16","2778647","北京市","北京市县","昌平区","2015/6/16 1:01:54","1","118,2,4,1,117","IC","2.803"
"40.282","116.353","-11.237","-1.6","119.1","FourOPT","2015/6/16 2:11:39","2","11","39","9888028","北京市","北京市县","昌平区","2015/6/16 2:11:12","1","118,2,4,0,117","IC","3.517"
"40.136","116.252","9.301","2.0","70.0","FourOPT","2015/6/16 2:15:13","2","15","13","1702400","北京市","北京市县","昌平区","2015/6/16 2:14:54","1","118,2,4,1,60","IC","2.728"
"40.346","116.549","6.892","0.7","69.9","FourOPT","2015/6/16 2:18:08","2","18","8","1916844","北京市","北京市县","怀柔区","2015/6/16 2:17:45","1","118,4,2,1","CG","0.000"
"40.119","116.449","-7.040","-1.5","0.0","ThreeMIX","2015/6/16 3:59:35","3","59","35","2430075","北京市","北京市县","昌平区","2015/6/16 3:59:10","1","118,2,4","IC","0.000"
"40.259","116.383","-6.876","-2.8","119.1","FourOPT","2015/6/16 2:35:41","2","35","41","6210469","北京市","北京市县","昌平区","2015/6/16 2:35:18","1","118,2,4,1,0","IC","3.629"
"40.643","117.090","11.172","3.3","101.1","FourOPT","2015/6/16 4:57:22","4","57","22","3249676","北京市","北京市县","密云县","2015/6/16 4:57:02","1","1,4,117,113","CG","0.722"
"40.258","116.327","-14.726","-4.3","101.5","FourOPT","2015/6/16 2:46:22","2","46","22","6813211","北京市","北京市县","昌平区","2015/6/16 2:45:59","1","118,2,4,117,113","IC","3.215"
"40.107","116.138","10.144","1.9","0.0","ThreeMIX","2015/6/16 5:03:24","5","3","24","9602172","北京市","北京市市区","北京市市区","2015/6/16 5:03:08","1","118,2,4","IC","0.000"
"40.250","116.320","13.823","3.3","119.1","FourOPT","2015/6/16 3:02:50","3","2","50","3329472","北京市","北京市县","昌平区","2015/6/16 3:02:31","1","118,2,4,0,117","IC","3.478"
"40.140","116.201","-5.699","-2.3","0.0","ThreeMIX","2015/6/16 4:12:03","4","12","3","541976","北京市","北京市市区","北京市市区","2015/6/16 4:11:34","1","118,2,4","CG","0.000"
"40.094","116.218","5.480","1.2","70.0","FourOPT","2015/6/16 4:13:46","4","13","46","6318121","北京市","北京市市区","北京市市区","2015/6/16 4:13:16","1","118,2,4,0","IC","2.758"
"40.643","117.108","9.479","4.7","101.1","FourOPT","2015/6/16 5:13:09","5","13","9","7605846","北京市","北京市县","密云县","2015/6/16 5:12:42","1","1,4,117,113","CG","0.603"
"40.261","116.391","6.146","1.5","70.0","FourOPT","2015/6/16 3:12:16","3","12","16","6385329","北京市","北京市县","昌平区","2015/6/16 3:11:52","1","118,2,4,1,0","IC","2.793"
"40.399","116.002","-12.867","-2.4","69.9","FourOPT","2015/6/16 3:13:11","3","13","11","7343547","北京市","北京市县","延庆县","2015/6/16 3:12:43","1","118,2,4,1,117","IC","1.652"
"40.094","116.112","9.416","1.9","391.7","FourOPT","2015/6/16 3:18:41","3","18","41","4361349","北京市","北京市市区","北京市市区","2015/6/16 3:18:13","1","118,2,4,0,1","IC","6.175"
"40.216","115.951","6.858","1.6","172.2","FourOPT","2015/6/16 3:21:21","3","21","21","7190210","北京市","北京市县","昌平区","2015/6/16 3:21:02","1","118,2,4,0,1","IC","3.210"
"40.957","116.556","8.948","2.8","137.8","FourOPT","2015/6/16 3:30:38","3","30","38","6193482","北京市","北京市县","怀柔区","2015/6/16 3:30:13","1","118,60,2,4,0","IC","4.870"
"40.630","117.121","11.661","4.1","69.8","FourOPT","2015/6/16 5:18:51","5","18","51","7791081","北京市","北京市县","密云县","2015/6/16 5:18:31","1","1,4,117,113","CG","0.675"
"39.540","115.781","33.357","7.4","140.5","FourOPT","2015/6/16 5:19:03","5","19","3","3164492","北京市","北京市县","房山区","2015/6/16 5:18:41","1","118,60,4,117","IC","5.339"
"40.658","116.445","-12.388","-3.0","119.0","FourOPT","2015/6/16 16:03:56","16","3","56","4264101","北京市","北京市县","延庆县","2015/6/16 16:03:35","1","1,118,0,60,117","IC","3.661"
"40.537","116.411","-9.288","-4.4","69.9","FourOPT","2015/6/16 16:23:41","16","23","41","6791025","北京市","北京市县","延庆县","2015/6/16 16:23:32","1","118,1,4,0","IC","2.747"
"40.509","116.054","-17.106","-4.2","138.6","FourOPT","2015/6/16 16:35:35","16","35","35","6188105","北京市","北京市县","延庆县","2015/6/16 16:36:22","1","118,2,4,0","IC","2.571"
"40.584","116.090","-12.544","-5.9","259.5","FourOPT","2015/6/16 16:47:40","16","47","40","7989953","北京市","北京市县","延庆县","2015/6/16 16:48:44","1","118,4,1,0","IC","3.938"
"40.650","116.928","8.679","1.4","69.8","FourOPT","2015/6/16 16:54:29","16","54","29","9391457","北京市","北京市县","密云县","2015/6/16 16:55:03","1","1,117,60","CG","0.000"
"40.538","116.363","-17.552","-8.3","119.0","FourOPT","2015/6/16 17:01:26","17","1","26","3771861","北京市","北京市县","延庆县","2015/6/16 17:01:01","1","118,1,4,0,60","IC","3.452"
"40.536","116.431","-6.119","-1.9","0.0","ThreeMIX","2015/6/16 17:01:33","17","1","33","1160351","北京市","北京市县","延庆县","2015/6/16 17:01:10","1","1,4,0","CG","0.000"
"40.560","116.146","-9.447","-2.3","0.0","ThreeMIX","2015/6/16 17:08:59","17","8","59","2214234","北京市","北京市县","延庆县","2015/6/16 17:08:37","1","118,1,0","IC","0.000"
"40.490","116.053","-13.769","-2.3","0.0","ThreeMIX","2015/6/16 17:23:24","17","23","24","1124306","北京市","北京市县","延庆县","2015/6/16 17:22:59","1","118,4,0","CG","0.000"
"40.599","115.920","-6.123","-1.5","0.0","TwoMIX","2015/6/16 17:23:24","17","23","24","1885623","北京市","北京市县","延庆县","2015/6/16 17:23:00","1","118,4","CG","0.000"
"40.204","116.886","-15.031","-8.7","70.0","FourOPT","2015/6/16 17:23:35","17","23","35","4923270","北京市","北京市县","顺义县","2015/6/16 17:23:10","1","118,2,4,0,60","IC","3.696"
"40.560","115.879","-16.062","-3.9","138.5","FourOPT","2015/6/16 17:23:48","17","23","48","4878898","北京市","北京市县","延庆县","2015/6/16 17:23:23","1","118,2,4,0,60","IC","2.007"
"40.439","115.906","-14.042","-6.9","0.0","ThreeMIX","2015/6/16 17:23:58","17","23","58","5646641","北京市","北京市县","延庆县","2015/6/16 17:23:34","1","118,2,4","CG","0.000"
"39.809","115.662","-8.499","-2.4","0.0","ThreeMIX","2015/6/16 15:57:41","15","57","41","2701925","北京市","北京市县","房山区","2015/6/16 15:57:17","1","2,118,0","CG","0.000"
"40.688","116.371","-5.750","-3.3","0.0","TwoMIX","2015/6/16 16:11:10","16","11","10","5255729","北京市","北京市县","延庆县","2015/6/16 16:10:46","1","118,1","CG","0.000"
"40.564","116.334","-9.557","-5.8","0.0","ThreeMIX","2015/6/16 16:24:07","16","24","7","5286550","北京市","北京市县","延庆县","2015/6/16 16:24:00","1","118,1,4","CG","0.000"
"40.662","116.323","-5.891","-1.4","0.0","TwoMIX","2015/6/16 16:29:50","16","29","50","9264696","北京市","北京市县","延庆县","2015/6/16 16:29:47","1","4,1","IC","0.000"
"40.647","116.129","-10.233","-7.3","0.0","TwoMIX","2015/6/16 16:29:53","16","29","53","7839727","北京市","北京市县","延庆县","2015/6/16 16:29:53","1","118,1","CG","0.000"
"40.574","116.156","-12.772","-8.2","177.9","FourOPT","2015/6/16 16:29:53","16","29","53","8732034","北京市","北京市县","延庆县","2015/6/16 16:29:53","1","118,4,1,0","IC","3.497"
"40.567","116.161","-13.893","-7.4","0.0","ThreeMIX","2015/6/16 16:29:54","16","29","54","311667","北京市","北京市县","延庆县","2015/6/16 16:29:54","1","118,4,0","CG","0.000"
"40.497","116.510","-7.066","-3.8","0.0","ThreeMIX","2015/6/16 16:42:13","16","42","13","230542","北京市","北京市县","怀柔区","2015/6/16 16:43:04","1","118,4,0","CG","0.000"
"40.548","116.198","-14.951","-5.3","0.0","ThreeMIX","2015/6/16 16:42:23","16","42","23","8690709","北京市","北京市县","延庆县","2015/6/16 16:43:15","1","118,4,0","CG","0.000"
"40.564","116.205","-16.746","-5.1","101.2","FourOPT","2015/6/16 16:42:24","16","42","24","598306","北京市","北京市县","延庆县","2015/6/16 16:43:15","1","118,4,0,2,60","IC","2.768"
"40.563","116.203","-15.381","-10.4","0.0","ThreeMIX","2015/6/16 16:42:24","16","42","24","3225026","北京市","北京市县","延庆县","2015/6/16 16:43:16","1","118,4,0","CG","0.000"
"40.563","116.203","-17.145","-11.0","0.0","ThreeMIX","2015/6/16 16:42:24","16","42","24","3648132","北京市","北京市县","延庆县","2015/6/16 16:43:17","1","118,4,0","CG","0.000"
"40.564","116.203","-20.024","-10.3","187.1","FourOPT","2015/6/16 16:42:24","16","42","24","4492918","北京市","北京市县","延庆县","2015/6/16 16:43:17","1","118,4,0,2,60","IC","3.758"
"40.512","116.072","-14.562","-6.9","0.0","ThreeMIX","2015/6/16 16:48:09","16","48","9","6783725","北京市","北京市县","延庆县","2015/6/16 16:49:07","1","118,1,4","CG","0.000"
"40.547","116.061","-17.975","-6.4","69.9","FourOPT","2015/6/16 16:48:09","16","48","9","7618473","北京市","北京市县","延庆县","2015/6/16 16:49:07","1","118,4,1,2,117","IC","1.901"
"40.533","116.286","-14.670","-8.2","138.5","FourOPT","2015/6/16 16:48:22","16","48","22","3205982","北京市","北京市县","延庆县","2015/6/16 16:49:19","1","118,1,4,0,60","IC","3.474"
"40.538","116.289","-13.010","-4.2","101.2","FourOPT","2015/6/16 16:48:22","16","48","22","4995719","北京市","北京市县","延庆县","2015/6/16 16:49:19","1","118,1,4,0","IC","2.982"
"40.620","116.891","8.524","1.2","69.8","FourOPT","2015/6/16 16:48:23","16","48","23","6478656","北京市","北京市县","密云县","2015/6/16 16:49:20","1","1,117,60","CG","0.000"
"40.554","116.117","-13.588","-4.2","101.2","FourOPT","2015/6/16 16:54:40","16","54","40","1869928","北京市","北京市县","延庆县","2015/6/16 16:55:10","1","118,4,1,0","IC","2.485"
"40.558","116.057","-21.568","-4.5","101.2","FourOPT","2015/6/16 16:54:40","16","54","40","2592575","北京市","北京市县","延庆县","2015/6/16 16:55:10","1","118,4,1,0,117","IC","2.297"
"40.584","116.197","-15.893","-6.8","177.9","FourOPT","2015/6/16 16:55:01","16","55","1","6066132","北京市","北京市县","延庆县","2015/6/16 16:55:27","1","118,1,4,0,60","IC","3.681"
"40.591","116.207","-9.829","-8.4","138.4","FourOPT","2015/6/16 16:55:01","16","55","1","6614295","北京市","北京市县","延庆县","2015/6/16 16:55:28","1","118,1,4,0","IC","3.288"
"40.459","116.106","-17.063","-7.0","178.2","FourOPT","2015/6/16 17:02:00","17","2","0","10662","北京市","北京市县","延庆县","2015/6/16 17:01:36","1","118,1,4,0","IC","3.125"
"40.537","116.319","-17.648","-4.2","202.4","FourOPT","2015/6/16 17:02:07","17","2","7","6121291","北京市","北京市县","延庆县","2015/6/16 17:01:43","1","118,1,4,0,2","IC","4.334"
"40.455","115.903","9.533","3.1","138.6","FourOPT","2015/6/16 17:09:24","17","9","24","8346856","北京市","北京市县","延庆县","2015/6/16 17:08:59","1","118,2,4,1,60","IC","1.685"
"40.447","115.981","-13.139","-3.3","101.3","FourOPT","2015/6/16 17:16:26","17","16","26","3237451","北京市","北京市县","延庆县","2015/6/16 17:16:04","1","118,2,1,4","IC","1.845"
"40.556","115.828","-31.784","-5.2","178.0","FourOPT","2015/6/16 17:16:34","17","16","34","7870914","北京市","北京市县","延庆县","2015/6/16 17:16:11","1","2,4,1,0,60","CG","0.000"
"40.578","115.846","-15.709","-2.9","101.2","FourOPT","2015/6/16 17:23:59","17","23","59","2849142","北京市","北京市县","延庆县","2015/6/16 17:23:36","1","118,4,0","IC","1.745"
"40.395","115.824","-40.371","-6.1","69.9","FourOPT","2015/6/16 17:24:05","17","24","5","9475547","北京市","北京市县","延庆县","2015/6/16 17:23:40","1","2,0,4,60,117","CG","0.000"
"40.524","116.377","-16.403","-5.4","202.5","FourOPT","2015/6/16 17:24:10","17","24","10","6089090","北京市","北京市县","延庆县","2015/6/16 17:23:46","1","118,4,0,2,60","CG","0.000"
"40.553","115.870","-15.596","-4.8","101.2","FourOPT","2015/6/16 17:24:14","17","24","14","3098737","北京市","北京市县","延庆县","2015/6/16 17:23:49","1","2,4,0,60","CG","0.000"
"40.389","115.842","-18.091","-5.4","101.4","FourOPT","2015/6/16 17:24:32","17","24","32","8628873","北京市","北京市县","延庆县","2015/6/16 17:24:08","1","2,0,4,117","IC","3.873"
"40.712","116.558","-19.307","-4.2","101.0","FourOPT","2015/6/16 15:58:08","15","58","8","2698492","北京市","北京市县","怀柔区","2015/6/16 15:57:45","1","1,118,0,117,60","IC","3.085"
"40.679","116.389","-7.340","-3.2","0.0","TwoMIX","2015/6/16 16:18:14","16","18","14","3599590","北京市","北京市县","延庆县","2015/6/16 16:17:51","1","118,1","CG","0.000"
"40.598","116.403","-8.459","-3.7","0.0","ThreeMIX","2015/6/16 16:18:14","16","18","14","8005061","北京市","北京市县","延庆县","2015/6/16 16:17:52","1","118,1,0","CG","0.000"
"40.517","116.055","-17.777","-5.8","178.1","FourOPT","2015/6/16 16:18:33","16","18","33","9342176","北京市","北京市县","延庆县","2015/6/16 16:18:12","1","118,1,2,0,60","IC","2.934"
"40.518","116.013","-10.173","-3.9","0.0","ThreeMIX","2015/6/16 16:24:18","16","24","18","8931","北京市","北京市县","延庆县","2015/6/16 16:24:11","1","118,4,1","CG","0.000"
"40.601","115.904","-7.264","-2.7","0.0","TwoMIX","2015/6/16 16:24:18","16","24","18","1779943","北京市","北京市县","延庆县","2015/6/16 16:24:11","1","118,4","CG","0.000"
"40.545","116.041","-13.420","-2.9","178.0","FourOPT","2015/6/16 16:30:21","16","30","21","7244007","北京市","北京市县","延庆县","2015/6/16 16:30:19","1","118,4,1,0","IC","2.937"
"40.515","116.038","-14.810","-4.5","119.0","FourOPT","2015/6/16 16:30:33","16","30","33","6103538","北京市","北京市县","延庆县","2015/6/16 16:30:27","1","118,2,4,1,0","IC","2.324"
"40.546","116.125","-11.068","-1.9","0.0","ThreeMIX","2015/6/16 16:36:23","16","36","23","1210022","北京市","北京市县","延庆县","2015/6/16 16:37:10","1","118,4,0","CG","0.000"
"40.573","116.036","-24.474","-28.5","138.4","FourOPT","2015/6/16 16:36:34","16","36","34","1630910","北京市","北京市县","延庆县","2015/6/16 16:37:23","1","118,4,2,0,60","IC","2.650"
"40.599","116.211","-13.396","-3.4","119.0","FourOPT","2015/6/16 16:48:32","16","48","32","4373603","北京市","北京市县","延庆县","2015/6/16 16:49:30","1","118,4,1,2,0","IC","3.079"
"40.518","116.135","9.079","4.5","0.0","ThreeMIX","2015/6/16 16:48:32","16","48","32","7564507","北京市","北京市县","延庆县","2015/6/16 16:49:31","1","118,1,4","IC","0.000"
"40.547","116.196","-8.163","-4.4","0.0","ThreeMIX","2015/6/16 16:48:32","16","48","32","9816795","北京市","北京市县","延庆县","2015/6/16 16:49:31","1","118,1,4","CG","0.000"
"40.517","116.331","9.472","4.2","0.0","ThreeMIX","2015/6/16 16:55:08","16","55","8","6766470","北京市","北京市县","延庆县","2015/6/16 16:55:33","1","118,1,4","CG","0.000"
"40.574","116.292","-44.285","-7.9","138.4","FourOPT","2015/6/16 17:02:20","17","2","20","9725954","北京市","北京市县","延庆县","2015/6/16 17:01:55","1","1,4,0,2,60","CG","0.000"
"40.659","116.140","-7.265","-5.5","0.0","TwoMIX","2015/6/16 17:02:20","17","2","20","9885022","北京市","北京市县","延庆县","2015/6/16 17:01:56","1","118,4","CG","0.000"
"40.536","116.263","-13.337","-4.4","138.5","FourOPT","2015/6/16 17:02:21","17","2","21","379024","北京市","北京市县","延庆县","2015/6/16 17:01:56","1","118,1,4,0,60","IC","3.399"
